brind,startT,endT,stayDuration,commDuration
1226,2008-05-06 14:06:34.990,2008-05-06 14:22:34.990,00:16:00,
1226,2008-05-06 14:17:33.970,2008-05-06 14:17:39.970,,00:00:06
1226,2008-05-06 14:20:42.910,2008-05-06 14:22:22.990,,00:01:40.080000
1018,2008-05-06 14:23:41.980,2008-05-06 14:48:31.360,00:24:49.380000,
1018,2008-05-06 14:22:22.990,2008-05-06 14:22:47.980,,00:00:24.990000
1018,2008-05-06 14:47:16.870,2008-05-06 14:48:16.000,,00:00:59.130000
1027,2008-05-06 14:48:54.010,2008-05-06 15:10:16.660,00:21:22.650000,
1027,2008-05-06 14:48:16.000,2008-05-06 14:48:31.990,,00:00:15.990000
1027,2008-05-06 15:08:04.960,2008-05-06 15:08:19.000,,00:00:14.040000
1027,2008-05-06 15:08:22.000,2008-05-06 15:10:00.970,,00:01:38.970000
1032,2008-05-06 15:10:58.990,2008-05-06 16:26:11.950,01:15:12.960000,
1032,2008-05-06 15:10:00.970,2008-05-06 15:10:31.990,,00:00:31.020000
1032,2008-05-06 16:23:31.960,2008-05-06 16:26:00.970,,00:02:29.010000
1076,2008-05-06 08:30:00.970,2008-05-06 12:23:40.960,03:53:39.990000,
1076,2008-05-06 09:41:14.980,2008-05-06 09:42:03.970,,00:00:48.990000
1076,2008-05-06 10:35:34.570,2008-05-06 10:38:49.000,,00:03:14.430000
1076,2008-05-06 11:24:00.970,2008-05-06 11:26:16.960,,00:02:15.990000
1076,2008-05-06 12:15:02.920,2008-05-06 12:15:05.980,,00:00:03.060000
1076,2008-05-06 12:15:09.970,2008-05-06 12:21:26.950,,00:06:16.980000
1116,2008-05-06 12:25:06.970,2008-05-06 15:14:44.680,02:49:37.710000,
1116,2008-05-06 12:22:54.970,2008-05-06 12:23:58.960,,00:01:03.990000
1116,2008-05-06 13:02:31.990,2008-05-06 13:03:01.000,,00:00:29.010000
1116,2008-05-06 13:25:58.990,2008-05-06 13:26:16.000,,00:00:17.010000
1116,2008-05-06 13:26:41.740,2008-05-06 13:28:31.030,,00:01:49.290000
1116,2008-05-06 14:30:59.050,2008-05-06 14:31:46.990,,00:00:47.940000
1116,2008-05-06 15:03:27.970,2008-05-06 15:03:27.970,,00:00:00
1042,2008-05-06 15:14:55.990,2008-05-06 18:40:16.000,03:25:20.010000,
1042,2008-05-06 15:13:34.750,2008-05-06 15:13:50.980,,00:00:16.230000
1042,2008-05-06 15:46:28.000,2008-05-06 15:46:38.980,,00:00:10.980000
1042,2008-05-06 16:12:47.980,2008-05-06 16:13:25.450,,00:00:37.470000
1042,2008-05-06 16:38:51.970,2008-05-06 16:39:17.980,,00:00:26.010000
1042,2008-05-06 16:57:17.980,2008-05-06 16:57:41.980,,00:00:24
1042,2008-05-06 16:57:58.930,2008-05-06 16:58:03.970,,00:00:05.040000
1042,2008-05-06 16:59:08.980,2008-05-06 16:59:13.960,,00:00:04.980000
1042,2008-05-06 17:50:01.990,2008-05-06 17:52:27.970,,00:02:25.980000
1042,2008-05-06 17:59:06.970,2008-05-06 17:59:26.980,,00:00:20.010000
1042,2008-05-06 18:37:33.970,2008-05-06 18:39:59.980,,00:02:26.010000
1084,2008-05-06 08:31:01.000,2008-05-06 08:40:43.960,00:09:42.960000,
1084,2008-05-06 08:41:11.980,2008-05-06 08:41:17.980,,00:00:06
1070,2008-05-06 08:48:04.960,2008-05-06 08:58:49.000,00:10:44.040000,
1070,2008-05-06 08:47:21.010,2008-05-06 08:47:43.090,,00:00:22.080000
1070,2008-05-06 08:47:52.990,2008-05-06 08:47:55.990,,00:00:03
1070,2008-05-06 08:58:31.690,2008-05-06 08:58:49.960,,00:00:18.270000
1227,2008-05-06 09:41:34.990,2008-05-06 10:20:30.010,00:53:56.250000,
1227,2008-05-06 10:09:46.000,2008-05-06 10:09:58.990,,00:00:12.990000
1227,2008-05-06 10:32:38.980,2008-05-06 10:35:34.570,,00:02:55.590000
1083,2008-05-06 10:39:21.010,2008-05-06 12:49:20.710,02:09:59.700000,
1083,2008-05-06 10:38:49.000,2008-05-06 10:40:00.010,,00:01:11.010000
1083,2008-05-06 10:40:00.010,2008-05-06 10:40:20.980,,00:00:20.970000
1083,2008-05-06 11:26:16.960,2008-05-06 11:26:21.970,,00:00:05.010000
1083,2008-05-06 12:10:58.000,2008-05-06 12:14:06.160,,00:03:08.160000
1083,2008-05-06 12:21:26.950,2008-05-06 12:22:26.980,,00:01:00.030000
1083,2008-05-06 12:23:58.960,2008-05-06 12:24:19.960,,00:00:21
1083,2008-05-06 12:49:27.970,2008-05-06 12:50:00.940,,00:00:32.970000
1128,2008-05-06 12:51:00.010,2008-05-06 14:38:04.960,01:47:04.950000,
1128,2008-05-06 12:50:10.570,2008-05-06 12:50:25.000,,00:00:14.430000
1128,2008-05-06 13:28:31.030,2008-05-06 13:30:04.990,,00:01:33.960000
1128,2008-05-06 14:31:46.990,2008-05-06 14:37:28.000,,00:05:41.010000
1023,2008-05-06 14:39:04.960,2008-05-06 17:48:52.990,03:09:48.030000,
1023,2008-05-06 14:37:28.000,2008-05-06 14:37:36.010,,00:00:08.010000
1023,2008-05-06 16:57:09.940,2008-05-06 16:57:17.980,,00:00:08.040000
1023,2008-05-06 17:40:12.940,2008-05-06 17:47:50.920,,00:07:37.980000
1082,2008-05-06 08:28:34.990,2008-05-06 08:37:47.920,00:09:12.930000,
1066,2008-05-06 08:39:05.980,2008-05-06 08:40:29.920,00:01:23.940000,
1066,2008-05-06 08:40:30.970,2008-05-06 08:40:44.980,,00:00:14.010000
1064,2008-05-06 08:44:14.980,2008-05-06 12:23:28.000,03:39:13.020000,
1064,2008-05-06 08:43:32.980,2008-05-06 08:44:18.430,,00:00:45.450000
1064,2008-05-06 08:45:22.990,2008-05-06 08:45:37.000,,00:00:14.010000
1064,2008-05-06 10:03:49.990,2008-05-06 10:05:31.000,,00:01:41.010000
1064,2008-05-06 10:23:56.980,2008-05-06 10:26:13.990,,00:02:17.010000
1064,2008-05-06 10:26:36.970,2008-05-06 10:28:50.980,,00:02:14.010000
1064,2008-05-06 10:29:19.000,2008-05-06 10:30:08.980,,00:00:49.980000
1064,2008-05-06 11:23:38.980,2008-05-06 11:23:48.970,,00:00:09.990000
1064,2008-05-06 11:31:19.990,2008-05-06 11:31:26.980,,00:00:06.990000
1064,2008-05-06 11:48:44.980,2008-05-06 11:52:43.000,,00:03:58.020000
1064,2008-05-06 12:05:59.980,2008-05-06 12:09:33.010,,00:03:33.030000
1064,2008-05-06 12:09:38.980,2008-05-06 12:10:58.000,,00:01:19.020000
1064,2008-05-06 12:22:31.000,2008-05-06 12:22:54.970,,00:00:23.970000
1114,2008-05-06 12:24:10.000,2008-05-06 13:26:01.990,01:01:51.990000,
1114,2008-05-06 13:24:01.000,2008-05-06 13:25:58.990,,00:01:57.990000
1140,2008-05-06 13:26:40.990,2008-05-06 18:38:51.970,05:12:10.980000,
1140,2008-05-06 15:40:04.990,2008-05-06 15:41:47.980,,00:01:42.990000
1140,2008-05-06 16:55:08.980,2008-05-06 16:56:02.980,,00:00:54
1140,2008-05-06 17:23:52.990,2008-05-06 17:24:49.000,,00:00:56.010000
1140,2008-05-06 17:47:50.920,2008-05-06 17:50:01.990,,00:02:11.070000
1140,2008-05-06 18:31:34.960,2008-05-06 18:37:33.970,,00:05:59.010000
1140,2008-05-06 18:39:59.980,2008-05-06 18:40:06.970,,00:00:06.990000
1134,2008-05-06 08:28:21.970,2008-05-06 10:59:40.960,02:31:18.990000,
1134,2008-05-06 09:15:22.990,2008-05-06 09:15:32.980,,00:00:09.990000
1134,2008-05-06 09:15:55.000,2008-05-06 09:19:09.970,,00:03:14.970000
1134,2008-05-06 10:09:30.880,2008-05-06 10:09:42.010,,00:00:11.130000
1134,2008-05-06 10:18:12.430,2008-05-06 10:18:27.970,,00:00:15.540000
1134,2008-05-06 10:54:46.000,2008-05-06 10:59:41.950,,00:04:55.950000
1008,2008-05-06 11:04:07.990,2008-05-06 13:00:17.980,01:56:09.990000,
1008,2008-05-06 11:43:48.970,2008-05-06 11:44:19.990,,00:00:31.020000
1008,2008-05-06 12:03:30.970,2008-05-06 12:03:43.960,,00:00:12.990000
1008,2008-05-06 12:51:14.980,2008-05-06 12:59:18.970,,00:08:03.990000
1129,2008-05-06 13:01:43.990,2008-05-06 16:14:04.000,03:12:20.010000,
1129,2008-05-06 12:59:18.970,2008-05-06 12:59:46.990,,00:00:28.020000
1129,2008-05-06 13:58:54.700,2008-05-06 13:59:23.980,,00:00:29.280000
1129,2008-05-06 15:02:52.990,2008-05-06 15:03:07.990,,00:00:15
1129,2008-05-06 15:47:22.990,2008-05-06 15:47:28.990,,00:00:06
1129,2008-05-06 16:04:01.990,2008-05-06 16:11:37.960,,00:07:35.970000
1078,2008-05-06 08:28:19.990,2008-05-06 09:11:28.990,00:43:09,
1078,2008-05-06 08:53:57.970,2008-05-06 08:54:01.000,,00:00:03.030000
1078,2008-05-06 08:54:08.980,2008-05-06 08:58:31.000,,00:04:22.020000
1217,2008-05-06 09:34:13.000,2008-05-06 11:12:02.770,01:37:49.770000,
1217,2008-05-06 09:32:59.980,2008-05-06 09:33:56.980,,00:00:57
1217,2008-05-06 11:07:37.000,2008-05-06 11:11:38.980,,00:04:01.980000
1056,2008-05-06 11:27:01.000,2008-05-06 11:47:09.970,00:20:08.970000,
1056,2008-05-06 11:26:21.970,2008-05-06 11:26:55.990,,00:00:34.020000
1056,2008-05-06 11:44:19.990,2008-05-06 11:45:56.980,,00:01:36.990000
1056,2008-05-06 11:46:04.990,2008-05-06 11:46:30.010,,00:00:25.020000
1028,2008-05-06 12:04:48.970,2008-05-06 13:21:28.270,01:16:39.300000,
1028,2008-05-06 12:03:59.980,2008-05-06 12:04:25.990,,00:00:26.010000
1028,2008-05-06 13:11:31.000,2008-05-06 13:13:57.700,,00:02:26.700000
1028,2008-05-06 13:22:04.960,2008-05-06 13:22:07.990,,00:00:03.030000
1028,2008-05-06 13:24:22.990,2008-05-06 14:13:42.760,00:49:19.770000,
1028,2008-05-06 14:09:40.990,2008-05-06 14:09:48.970,,00:00:07.980000
1028,2008-05-06 14:09:53.980,2008-05-06 14:13:48.010,,00:03:54.030000
1009,2008-05-06 14:14:09.970,2008-05-06 14:29:25.000,00:15:15.030000,
1009,2008-05-06 14:13:48.010,2008-05-06 14:14:01.960,,00:00:13.950000
1009,2008-05-06 14:14:28.990,2008-05-06 14:14:34.000,,00:00:05.010000
1009,2008-05-06 14:27:30.970,2008-05-06 14:29:32.500,,00:02:01.530000
1022,2008-05-06 14:31:40.000,2008-05-06 18:31:43.990,04:00:03.990000,
1022,2008-05-06 14:29:32.500,2008-05-06 14:29:55.960,,00:00:23.460000
1022,2008-05-06 17:32:41.980,2008-05-06 17:40:12.940,,00:07:30.960000
1022,2008-05-06 18:24:43.960,2008-05-06 18:31:34.960,,00:06:51
1089,2008-05-06 08:29:00.970,2008-05-06 09:08:52.960,00:39:51.990000,
1089,2008-05-06 08:47:55.990,2008-05-06 08:50:26.980,,00:02:30.990000
1211,2008-05-06 09:41:12.970,2008-05-06 11:19:39.700,01:38:26.730000,
1211,2008-05-06 09:40:04.960,2008-05-06 09:41:14.980,,00:01:10.020000
1211,2008-05-06 10:30:11.980,2008-05-06 10:32:38.980,,00:02:27
1211,2008-05-06 10:40:48.970,2008-05-06 10:42:22.990,,00:01:34.020000
1211,2008-05-06 11:03:55.990,2008-05-06 11:04:09.970,,00:00:13.980000
1211,2008-05-06 11:17:50.980,2008-05-06 11:19:34.960,,00:01:43.980000
1051,2008-05-06 11:21:01.000,2008-05-06 16:11:41.950,05:26:38.010000,
1051,2008-05-06 11:19:34.960,2008-05-06 11:19:56.980,,00:00:22.020000
1051,2008-05-06 11:56:48.970,2008-05-06 11:57:26.980,,00:00:38.010000
1051,2008-05-06 12:02:56.980,2008-05-06 12:03:11.980,,00:00:15
1051,2008-05-06 13:10:58.990,2008-05-06 13:11:31.000,,00:00:32.010000
1051,2008-05-06 14:07:02.980,2008-05-06 14:07:32.980,,00:00:30
1051,2008-05-06 14:08:57.940,2008-05-06 14:09:40.990,,00:00:43.050000
1051,2008-05-06 14:42:26.020,2008-05-06 14:44:04.810,,00:01:38.790000
1051,2008-05-06 15:10:31.990,2008-05-06 15:13:34.750,,00:03:02.760000
1051,2008-05-06 15:52:09.970,2008-05-06 15:53:49.480,,00:01:39.510000
1051,2008-05-06 16:39:17.980,2008-05-06 16:46:20.980,,00:07:03
1112,2008-05-06 08:28:38.980,2008-05-06 09:40:47.980,01:12:09,
1112,2008-05-06 08:32:00.970,2008-05-06 08:32:21.040,,00:00:20.070000
1112,2008-05-06 09:37:03.970,2008-05-06 09:37:07.000,,00:00:03.030000
1112,2008-05-06 09:37:10.000,2008-05-06 09:40:04.960,,00:02:54.960000
1074,2008-05-06 10:01:36.970,2008-05-06 13:23:31.000,03:21:54.030000,
1074,2008-05-06 10:01:28.600,2008-05-06 10:01:49.570,,00:00:20.970000
1074,2008-05-06 10:42:22.990,2008-05-06 10:45:00.190,,00:02:37.200000
1074,2008-05-06 13:19:25.420,2008-05-06 13:22:04.960,,00:02:39.540000
1074,2008-05-06 13:22:07.990,2008-05-06 13:23:00.970,,00:00:52.980000
1213,2008-05-06 13:36:29.980,2008-05-06 17:12:28.960,03:35:58.980000,
1213,2008-05-06 13:35:19.960,2008-05-06 13:35:55.990,,00:00:36.030000
1213,2008-05-06 14:20:08.980,2008-05-06 14:20:42.910,,00:00:33.930000
1213,2008-05-06 14:44:04.810,2008-05-06 14:44:16.960,,00:00:12.150000
1213,2008-05-06 15:45:33.610,2008-05-06 15:46:15.970,,00:00:42.360000
1213,2008-05-06 16:18:20.980,2008-05-06 16:20:40.960,,00:02:19.980000
1213,2008-05-06 17:05:54.970,2008-05-06 17:11:18.970,,00:05:24
1106,2008-05-06 08:28:43.990,2008-05-06 08:38:08.980,00:09:24.990000,
1013,2008-05-06 08:39:58.960,2008-05-06 09:00:54.970,00:20:56.010000,
1013,2008-05-06 08:45:40.990,2008-05-06 08:47:21.010,,00:01:40.020000
1013,2008-05-06 08:59:08.980,2008-05-06 09:01:06.970,,00:01:57.990000
1011,2008-05-06 09:46:02.980,2008-05-06 09:49:14.020,00:03:11.040000,
1011,2008-05-06 09:50:47.980,2008-05-06 09:51:06.010,,00:00:18.030000
1196,2008-05-06 10:17:52.990,2008-05-06 12:41:56.110,02:24:03.120000,
1196,2008-05-06 11:03:44.980,2008-05-06 11:03:55.990,,00:00:11.010000
1196,2008-05-06 11:46:30.010,2008-05-06 11:46:45.970,,00:00:15.960000
1196,2008-05-06 11:47:01.000,2008-05-06 11:48:44.980,,00:01:43.980000
1196,2008-05-06 12:34:32.980,2008-05-06 12:41:33.940,,00:07:00.960000
1121,2008-05-06 12:42:37.960,2008-05-06 13:38:36.970,00:55:59.010000,
1121,2008-05-06 12:41:33.940,2008-05-06 12:42:10.000,,00:00:36.060000
1121,2008-05-06 13:35:55.990,2008-05-06 13:38:24.970,,00:02:28.980000
1214,2008-05-06 13:39:02.020,2008-05-06 14:19:33.970,00:40:31.950000,
1214,2008-05-06 13:38:24.970,2008-05-06 13:38:49.960,,00:00:24.990000
1214,2008-05-06 14:17:39.970,2008-05-06 14:19:48.970,,00:02:09
1012,2008-05-06 14:20:13.960,2008-05-06 15:05:07.990,00:44:54.030000,
1012,2008-05-06 14:19:48.970,2008-05-06 14:20:08.980,,00:00:20.010000
1012,2008-05-06 15:03:27.970,2008-05-06 15:05:00.970,,00:01:33
1045,2008-05-06 15:05:31.990,2008-05-06 17:33:25.960,02:27:53.970000,
1045,2008-05-06 15:05:00.970,2008-05-06 15:05:13.990,,00:00:13.020000
1045,2008-05-06 16:20:40.960,2008-05-06 16:20:51.970,,00:00:11.010000
1045,2008-05-06 16:56:11.980,2008-05-06 16:56:54.970,,00:00:42.990000
1045,2008-05-06 17:24:49.000,2008-05-06 17:27:36.940,,00:02:47.940000
1045,2008-05-06 17:27:49.000,2008-05-06 17:32:41.980,,00:04:52.980000
1127,2008-05-06 08:28:08.980,2008-05-06 08:28:23.980,00:00:15,
1127,2008-05-06 08:28:41.980,2008-05-06 08:51:51.970,00:23:09.990000,
1127,2008-05-06 08:41:26.980,2008-05-06 08:43:19.990,,00:01:53.010000
1127,2008-05-06 08:44:18.430,2008-05-06 08:44:47.080,,00:00:28.650000
1127,2008-05-06 08:50:26.980,2008-05-06 08:51:36.970,,00:01:09.990000
1053,2008-05-06 09:03:01.990,2008-05-06 10:01:44.980,00:58:42.990000,
1053,2008-05-06 09:02:16.990,2008-05-06 09:02:50.980,,00:00:33.990000
1053,2008-05-06 09:04:16.990,2008-05-06 09:04:50.980,,00:00:33.990000
1053,2008-05-06 09:31:38.980,2008-05-06 09:32:59.980,,00:01:21
1053,2008-05-06 09:34:20.980,2008-05-06 09:34:25.990,,00:00:05.010000
1053,2008-05-06 09:58:03.970,2008-05-06 10:00:31.000,,00:02:27.030000
1053,2008-05-06 10:01:10.960,2008-05-06 10:01:28.600,,00:00:17.640000
1054,2008-05-06 10:27:04.990,2008-05-06 10:32:31.000,00:05:26.010000,
1054,2008-05-06 10:26:13.990,2008-05-06 10:26:36.970,,00:00:22.980000
1055,2008-05-06 11:04:13.150,2008-05-06 12:49:34.990,01:45:21.840000,
1055,2008-05-06 11:39:03.970,2008-05-06 11:42:38.980,,00:03:35.010000
1055,2008-05-06 12:43:39.970,2008-05-06 12:43:52.000,,00:00:12.030000
1055,2008-05-06 12:44:02.980,2008-05-06 12:46:36.970,,00:02:33.990000
1055,2008-05-06 12:46:56.980,2008-05-06 12:49:27.970,,00:02:30.990000
1126,2008-05-06 12:51:37.990,2008-05-06 13:46:34.990,00:54:57,
1126,2008-05-06 12:50:00.940,2008-05-06 12:50:10.570,,00:00:09.630000
1126,2008-05-06 13:40:06.970,2008-05-06 13:45:36.970,,00:05:30
1215,2008-05-06 13:47:05.980,2008-05-06 16:03:33.970,02:16:27.990000,
1215,2008-05-06 13:45:36.970,2008-05-06 13:45:52.990,,00:00:16.020000
1215,2008-05-06 14:52:31.750,2008-05-06 14:54:14.980,,00:01:43.230000
1215,2008-05-06 15:59:43.960,2008-05-06 16:04:01.990,,00:04:18.030000
1157,2008-05-06 08:52:33.970,2008-05-06 09:58:18.010,01:05:44.040000,
1157,2008-05-06 08:51:36.970,2008-05-06 08:52:05.980,,00:00:29.010000
1157,2008-05-06 08:54:01.000,2008-05-06 08:54:08.980,,00:00:07.980000
1157,2008-05-06 09:53:02.980,2008-05-06 09:58:03.970,,00:05:00.990000
1073,2008-05-06 10:01:27.010,2008-05-06 13:50:11.950,03:48:44.940000,
1073,2008-05-06 10:00:36.010,2008-05-06 10:01:10.960,,00:00:34.950000
1073,2008-05-06 12:24:19.960,2008-05-06 12:25:41.020,,00:01:21.060000
1073,2008-05-06 12:50:25.000,2008-05-06 12:51:14.980,,00:00:49.980000
1073,2008-05-06 13:46:48.850,2008-05-06 13:50:06.970,,00:03:18.120000
1221,2008-05-06 13:50:51.970,2008-05-06 15:02:36.970,01:11:45,
1221,2008-05-06 13:50:06.970,2008-05-06 13:50:29.890,,00:00:22.920000
1221,2008-05-06 14:05:28.000,2008-05-06 14:05:36.010,,00:00:08.010000
1221,2008-05-06 14:58:04.990,2008-05-06 14:58:11.020,,00:00:06.030000
1221,2008-05-06 14:59:25.990,2008-05-06 15:01:57.970,,00:02:31.980000
1234,2008-05-06 15:03:03.010,2008-05-06 18:07:36.970,03:04:33.960000,
1234,2008-05-06 15:01:57.970,2008-05-06 15:02:31.960,,00:00:33.990000
1234,2008-05-06 15:46:38.980,2008-05-06 15:47:22.990,,00:00:44.010000
1234,2008-05-06 16:52:01.990,2008-05-06 16:52:45.970,,00:00:43.980000
1234,2008-05-06 18:01:00.970,2008-05-06 18:02:50.980,,00:01:50.010000
1234,2008-05-06 18:06:25.990,2008-05-06 18:06:46.990,,00:00:21
1079,2008-05-06 08:29:07.990,2008-05-06 10:16:59.830,01:47:51.840000,
1079,2008-05-06 10:14:32.980,2008-05-06 10:16:49.990,,00:02:17.010000
1163,2008-05-06 10:17:51.970,2008-05-06 11:02:52.990,00:45:01.020000,
1163,2008-05-06 10:59:41.950,2008-05-06 11:02:39.970,,00:02:58.020000
1052,2008-05-06 11:13:20.980,2008-05-06 14:07:27.010,02:54:06.030000,
1052,2008-05-06 11:11:55.960,2008-05-06 11:12:14.980,,00:00:19.020000
1052,2008-05-06 13:09:04.000,2008-05-06 13:10:58.990,,00:01:54.990000
1052,2008-05-06 13:35:10.960,2008-05-06 13:35:19.960,,00:00:09
1052,2008-05-06 13:46:41.980,2008-05-06 13:46:48.850,,00:00:06.870000
1052,2008-05-06 14:05:36.010,2008-05-06 14:07:02.980,,00:01:26.970000
1006,2008-05-06 14:09:07.960,2008-05-06 16:18:46.960,02:09:39,
1006,2008-05-06 14:08:19.960,2008-05-06 14:08:57.940,,00:00:37.980000
1006,2008-05-06 15:03:27.970,2008-05-06 15:03:27.970,,00:00:00
1006,2008-05-06 16:13:25.450,2008-05-06 16:18:20.980,,00:04:55.530000
1081,2008-05-06 08:29:22.990,2008-05-06 09:31:28.000,01:02:05.010000,
1081,2008-05-06 09:23:45.970,2008-05-06 09:30:52.990,,00:07:07.020000
1048,2008-05-06 11:03:34.990,2008-05-06 12:43:55.960,01:40:20.970000,
1048,2008-05-06 11:02:39.970,2008-05-06 11:03:44.980,,00:01:05.010000
1048,2008-05-06 11:34:37.990,2008-05-06 11:34:55.000,,00:00:17.010000
1048,2008-05-06 11:37:26.830,2008-05-06 11:38:59.980,,00:01:33.150000
1048,2008-05-06 12:42:19.960,2008-05-06 12:43:39.970,,00:01:20.010000
1123,2008-05-06 12:44:59.980,2008-05-06 16:00:01.990,03:15:02.010000,
1123,2008-05-06 12:43:52.000,2008-05-06 12:44:02.980,,00:00:10.980000
1123,2008-05-06 13:38:49.960,2008-05-06 13:40:06.970,,00:01:17.010000
1123,2008-05-06 14:50:28.960,2008-05-06 14:51:16.840,,00:00:47.880000
1123,2008-05-06 15:54:15.970,2008-05-06 15:59:43.960,,00:05:27.990000
1122,2008-05-06 08:28:49.990,2008-05-06 09:15:49.000,00:46:59.010000,
1122,2008-05-06 09:05:06.010,2008-05-06 09:05:58.990,,00:00:52.980000
1122,2008-05-06 09:12:34.990,2008-05-06 09:14:34.990,,00:02:00
1225,2008-05-06 10:18:16.000,2008-05-06 12:02:55.990,01:44:39.990000,
1225,2008-05-06 10:23:51.970,2008-05-06 10:23:56.980,,00:00:05.010000
1225,2008-05-06 11:06:20.980,2008-05-06 11:07:37.000,,00:01:16.020000
1225,2008-05-06 11:58:58.990,2008-05-06 11:59:03.850,,00:00:04.860000
1225,2008-05-06 12:00:35.980,2008-05-06 12:02:48.970,,00:02:12.990000
1108,2008-05-06 12:05:24.010,2008-05-06 13:16:01.000,01:10:36.990000,
1108,2008-05-06 12:04:50.980,2008-05-06 12:05:22.990,,00:00:32.010000
1108,2008-05-06 13:13:57.700,2008-05-06 13:15:23.980,,00:01:26.280000
1020,2008-05-06 13:17:47.980,2008-05-06 16:57:25.990,03:39:38.010000,
1020,2008-05-06 13:15:23.980,2008-05-06 13:15:43.960,,00:00:19.980000
1020,2008-05-06 14:14:34.000,2008-05-06 14:15:25.990,,00:00:51.990000
1020,2008-05-06 14:44:27.970,2008-05-06 14:45:49.990,,00:01:22.020000
1020,2008-05-06 14:58:11.020,2008-05-06 14:59:25.990,,00:01:14.970000
1020,2008-05-06 16:21:17.980,2008-05-06 16:21:29.980,,00:00:12
1020,2008-05-06 16:26:34.300,2008-05-06 16:27:23.980,,00:00:49.680000
1020,2008-05-06 16:52:45.970,2008-05-06 16:55:08.980,,00:02:23.010000
1020,2008-05-06 16:56:54.970,2008-05-06 16:57:09.940,,00:00:14.970000
1135,2008-05-06 08:29:01.000,2008-05-06 08:53:59.980,00:24:58.980000,
1135,2008-05-06 08:44:47.080,2008-05-06 08:45:16.990,,00:00:29.910000
1135,2008-05-06 08:52:05.980,2008-05-06 08:53:55.990,,00:01:50.010000
1072,2008-05-06 12:06:25.990,2008-05-06 13:18:10.990,01:11:45,
1072,2008-05-06 12:05:22.990,2008-05-06 12:05:59.980,,00:00:36.990000
1072,2008-05-06 13:16:14.980,2008-05-06 13:18:07.990,,00:01:53.010000
1033,2008-05-06 13:18:34.000,2008-05-06 13:22:31.990,00:03:57.990000,
1033,2008-05-06 13:23:00.970,2008-05-06 13:23:23.620,,00:00:22.650000
1139,2008-05-06 13:24:16.000,2008-05-06 14:17:06.970,00:52:50.970000,
1139,2008-05-06 13:23:23.620,2008-05-06 13:24:01.000,,00:00:37.380000
1139,2008-05-06 14:15:25.990,2008-05-06 14:17:01.990,,00:01:36
1231,2008-05-06 14:17:59.020,2008-05-06 17:18:06.970,03:00:07.950000,
1231,2008-05-06 15:31:52.990,2008-05-06 15:34:53.020,,00:03:00.030000
1231,2008-05-06 16:21:29.980,2008-05-06 16:22:11.440,,00:00:41.460000
1231,2008-05-06 17:11:51.940,2008-05-06 17:17:04.990,,00:05:13.050000
1147,2008-05-06 08:29:17.980,2008-05-06 09:12:40.990,00:43:23.010000,
1147,2008-05-06 09:07:52.990,2008-05-06 09:12:34.990,,00:04:42
1219,2008-05-06 09:34:59.980,2008-05-06 11:17:22.990,01:42:23.010000,
1219,2008-05-06 09:34:25.990,2008-05-06 09:34:31.990,,00:00:06
1219,2008-05-06 10:14:18.970,2008-05-06 10:14:28.990,,00:00:10.020000
1219,2008-05-06 10:18:27.970,2008-05-06 10:19:04.000,,00:00:36.030000
1219,2008-05-06 11:11:38.980,2008-05-06 11:11:42.970,,00:00:03.990000
1219,2008-05-06 11:12:14.980,2008-05-06 11:17:50.980,,00:05:36
1075,2008-05-06 11:27:58.000,2008-05-06 11:59:43.660,00:31:45.660000,
1075,2008-05-06 11:26:55.990,2008-05-06 11:27:22.000,,00:00:26.010000
1075,2008-05-06 11:53:33.970,2008-05-06 11:53:56.980,,00:00:23.010000
1075,2008-05-06 11:54:04.630,2008-05-06 11:56:48.970,,00:02:44.340000
1117,2008-05-06 12:14:42.010,2008-05-06 17:06:03.970,06:07:15.990000,
1117,2008-05-06 12:14:06.160,2008-05-06 12:14:36.970,,00:00:30.810000
1117,2008-05-06 13:15:43.960,2008-05-06 13:16:14.980,,00:00:31.020000
1117,2008-05-06 14:17:01.990,2008-05-06 14:17:33.970,,00:00:31.980000
1117,2008-05-06 14:51:16.840,2008-05-06 14:52:31.750,,00:01:14.910000
1117,2008-05-06 15:30:16.000,2008-05-06 15:30:31.990,,00:00:15.990000
1117,2008-05-06 15:30:47.980,2008-05-06 15:31:52.990,,00:01:05.010000
1117,2008-05-06 15:47:28.990,2008-05-06 15:49:34.990,,00:02:06
1117,2008-05-06 17:23:26.950,2008-05-06 17:23:52.990,,00:00:26.040000
1117,2008-05-06 18:13:40.000,2008-05-06 18:19:50.950,,00:06:10.950000
1002,2008-05-06 10:18:26.980,2008-05-06 10:26:47.980,00:08:21,
1002,2008-05-06 10:19:04.000,2008-05-06 10:19:09.970,,00:00:05.970000
1002,2008-05-06 10:28:50.980,2008-05-06 10:29:19.000,,00:00:28.020000
1069,2008-05-06 11:53:46.990,2008-05-06 13:05:48.550,01:12:01.560000,
1069,2008-05-06 11:53:12.010,2008-05-06 11:53:33.970,,00:00:21.960000
1069,2008-05-06 11:53:56.980,2008-05-06 11:54:04.630,,00:00:07.650000
1069,2008-05-06 12:42:10.000,2008-05-06 12:42:19.960,,00:00:09.960000
